DK_JS,DK_SS,DK_NAME,DK_BRIEF_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,RENT_END_YMD,DK_DAY,SIN_PERSON,JS_PERSON,PLAN_YN,IO_GUBUN
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2013 JYJ 연말콘서트,20131225,20131231,7,56000,0,,내부
1,3,KSPO DOME(체조경기장),제1체육관,공공행사,제18대 대통령선거 개표,20121216,20121220,5,1000,600,,내부
1,33,88호수수변무대,88호수,문화예술행사,에피톤프로젝트 콘서트,20141001,20141006,6,3000,2787,,외부
1,8,K-아트홀,K-아트홀,대중공연,버즈 소극장 콘서트,20150526,20150531,6,380,1391,N,내부
1,9,올림픽홀,올림픽홀,대중공연,2015 MFBTY 연말 콘서트,20151228,20151231,4,5400,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,톰 존스 (Tom Jones) 내한공연,20160408,20160409,2,3900,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,SG워너비 단독 콘서트,20151007,20151011,,5400,4900,N,내부
1,5,핸드볼경기장,핸드볼경기장,공공행사,2017년 전국보육인대회,20171211,20171211,1,5000,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,규현 솔로 콘서트,20170412,20170416,5,2400,,,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,치어업! 코리아 오픈2019 치어리딩대회,20190607,20190608,2,1000,1000,N,내부
1,8,K-아트홀,K-아트홀,대중공연,인생공격5,20190127,20190127,1,500,100,N,내부
1,9,올림픽홀,올림픽홀,대중공연,Tom Misch Live In Seoul,20190530,20190531,2,3432,2861,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,KBS드라마촬영,20160303,20160303,1,0,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2018 밥 딜런 내한공연,20180724,20180728,4,9000,3837,N,내부
1,7,우리금융아트홀 연습실,,문화예술행사,기획대관 나무야나무야(10월),20151001,20151031,30,,2821,Y,내부
1,9,올림픽홀,올림픽홀,대중공연,포맨 단독 콘서트,20150828,20150830,3,2000,2890,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,러쉬 냄새나는 콘서트 5,20160518,20160522,5,10000,,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,박학기 콘서트 '계절학기',20171021,20171021,1,198,180,N,내부
1,33,88호수수변무대,88호수,문화예술행사,동아방송예술대학교 음향제작과 뮤직 페스티벌  APMF,20161103,20161104,2,350,350,N,외부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,가수 박학기 단독콘서트,20170915,20170916,2,190,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,용준형 솔로 콘서트,20190130,20190203,5,6000,5606,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2019슈퍼스타 갈라콘서트,20190218,20190223,6,10000,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,2018년 팬텀보이스 로즈데이 콘서트(가제),20180512,20180512,1,1000,,N,내부
1,37,기타,기타,공공행사,학부모참여수업,20171014,20171014,1,100,100,N,외부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,2016 대일밴드 부치고 클래식 공연,20161112,20161112,1,200,190,N,내부
1,8,K-아트홀,K-아트홀,대중공연,모던태권도 킥스,20151202,20161030,,,1496,N,내부
1,21,88잔디마당,88잔디마당,문화예술행사,그랜드 민트 페스티벌 2019 (GMF 2019),20191014,20191021,8,20000,19029,N,외부
1,3,KSPO DOME(체조경기장),제1체육관,대중공연,김장훈 싸이 완타치,20091221,20091225,5,30000,30805,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2012-2013 브라운아이드소울 연말콘서트 투어 인 서울,20130215,20130216,2,0,0,,내부
1,9,올림픽홀,올림픽홀,대중공연,2015 2NE1 콘서트,20151214,20151220,7,8000,,,내부
1,9,올림픽홀,올림픽홀,대중공연,2017 오월의 노래,20170518,20170519,2,1800,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,빅스 유닛 콘서트,20171115,20171119,5,2500,5400,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,V CON 2019,20190426,20190428,3,2200,,N,내부
1,27,피크닉광장,피크닉광장,공공행사,잠실밀알유치원 가족운동회,20181020,20181020,1,0,,N,외부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,제4회 MBN HERO CONCERT,20181121,20181123,3,4200,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,바이브 4집 발매기념 콘서트,20100615,20100620,6,3000,6200,,내부
1,3,KSPO DOME(체조경기장),제1체육관,대중공연,밥 딜런 내한공연,20100330,20100331,2,8000,5147,,내부
1,3,KSPO DOME(체조경기장),제1체육관,대중공연,휘트니 휴스턴 내한공연,20100204,20100207,4,20000,20971,,내부
1,13,올림픽수영장,수영장,체육행사,제27회 전국마스터 수영대회,20101203,20101203,1,0,0,,내부
1,15,벨로드롬,벨로드롬,체육행사,2011서울특별시장애인사이클선수권대회겸제31회전국장애인체육대회대표선발전,20110530,20110530,1,100,100,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2014 박효신 15주년 콘서트,20141208,20141215,8,19000,30058,,내부
1,8,K-아트홀,K-아트홀,순수예술공연,연희단 팔산대 &apos;무풍&apos;,20150309,20150322,14,5100,,,내부
1,9,올림픽홀,올림픽홀,문화예술행사,배우 박보검 팬미팅,20160116,20160116,1,3000,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,2016 바이브 연말콘서트,20161228,20161231,4,5200,,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,저작권과 함께하는 KMPF 학술행사,20171108,20171110,3,0,,N,내부
1,7,우리금융아트홀,제3체육관,대중공연,The Wall Worship Concert,20170927,20170928,2,1000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,우리동네 예체능 촬영,20150311,20150311,1,0,,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2016 이승철 데뷔 30주년 기념 콘서트 <무궁화 삼천리>,20160627,20160703,7,24000,17554,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,나무야나무야(4월),20160401,20160430,30,,133,Y,내부
1,9,올림픽홀,올림픽홀,대중공연,2016 이승환의 빠데이 (가제),20161006,20161008,3,2500,2617,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,"왕십리프로젝트 밴드, 더 리사클스 밴드 합동공연",20171118,20171118,1,150,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,프로듀스101 시즌2 TOP11 콘서트,20171211,20171218,8,13000,30305,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,제39회 서울특별시교육감기 겸 제48회 전국소년체육대회 및 제100회 전국체육대회 서울시대표 1차선발전,20190319,20190320,2,0,500,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,*2020장윤정서울콘서트,20200228,20200229,2,6000,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,대학가요제 리멤버,20200228,20200229,2,2500,,N,내부
1,8,K-아트홀,K-아트홀,대중공연,2020 이준 팬미팅,20200229,20200229,1,369,,N,내부
1,8,K-아트홀,K-아트홀,대중공연,2020 자이로 콘서트,20200820,20200823,4,1200,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2019 윤하 연말 단독 콘서트,20191212,20191215,4,5200,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,허클베리피(Huckleberry P) 분신[焚身] 9,20191121,20191123,3,3000,,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,오하영 팬미팅,20190720,20190720,1,210,224,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2019 션 멘데스 & 더 월드 오브 한스 짐머 내한공연,20190923,20190930,8,20000,22153,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,DJ DOC 데뷔 25주년 기념 콘서트,20191229,20191231,3,6900,,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,*2020 근대5종 월드컵 결승 대회,20200512,20200517,6,2000,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,전국대동인 한마당 축제 (슈퍼대동데이),20200705,20200705,1,15000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,SuperM 콘서트,20200907,20200913,7,22000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,내일은 미스터트롯 전국투어콘서트 - 서울 앵콜,20200922,20200927,6,30000,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2020 넬(NELL) 앨범 발매 기념 콘서트,20200922,20200927,6,4700,,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,뮤지컬 허풍선이 극장의 비밀,20200922,20201018,27,2200,1169,N,내부
1,21,88잔디마당,88잔디마당,문화예술행사,제11회 파크콘서트 - 디즈니 인 콘서트,20200922,20200928,7,10000,,N,외부
1,19,평화의광장,평화의광장,공공행사,제7회 한성백제 마라톤대회,20200926,20200927,2,100,,N,외부
1,19,평화의광장,평화의광장,공공행사,제7회 한성백제마라톤대회 기념행사,20200926,20200927,2,40,,N,외부
1,8,K-아트홀,K-아트홀,문화예술행사,남사당과 함께하는 음악회,20201106,20201106,1,490,,N,내부
1,8,K-아트홀,K-아트홀,대중공연,쏜애플 콘서트 ‘불구경’,20201112,20201115,4,1350,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2020 다이나믹듀오 콘서트,20201112,20201115,4,5000,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2020 파이브 세컨즈 오브 썸머(5 Seconds of Summer) 내한공연,20201112,20201114,3,4300,,N,내부
1,5,핸드볼경기장,핸드볼경기장,공공행사,123,20201124,20201124,1,0,,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2021 K-WORLD FESTA,20210531,20210613,14,6000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 나훈아 콘서트(가제),20211004,20211010,7,23400,,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,체육행사 조건표(평일5/휴일2),20211004,20211010,7,7000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,NCT 127 2nd CONCERT,20211025,20211031,7,17616,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,제2회 개천문화국민대축제,20200918,20200920,3,6000,,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2020 BOYZ II MEN 전국투어 콘서트 서울,20201006,20201010,5,20000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,아스트로(ASTRO) World Tour Concert,20201006,20201011,6,10500,10500,N,내부
1,9,올림픽홀,올림픽홀,대중공연,SUPER JUNIOR 15th Anniversary Special Event ？ HOME ？,20201104,20201108,5,200,300,N,내부
1,9,올림픽홀,올림픽홀,대중공연,2020 오마이걸 콘서트 (가제),20201104,20201108,5,4400,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,2020 Asia Artist Awards,20201121,20201126,6,500,,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,C:ONTACT SERIES <기억극장: Halloween> 재공연,20201121,20201122,2,30,30,N,내부
1,8,K-아트홀,K-아트홀,문화예술행사,위대한 놀이,20201130,20201202,3,183,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,SBS 트롯신 더 페스트,20201130,20201206,7,8000,,N,내부
1,8,K-아트홀,K-아트홀,문화예술행사,위대한 놀이,20201130,20201213,14,1000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2020 조용필 & 위대한탄생 콘서트 (가제),20201130,20201206,7,17000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,test,20201130,20201206,6,2500,,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,최현우 25주년 Anniversary < The ASK II >,20201130,20201231,32,23500,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2020 더보이즈 콘서트,20201201,20201205,5,6000,,N,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,핸드볼보조경기장 12월 대관신청,20201201,20201231,16,288,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,EXO-백현 콘서트,20201214,20210103,21,150000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,나훈아의 '송년콘서트'(가제),20201214,20201220,7,22000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2020 아이유 월드투어 콘서트(가제),20201214,20201220,7,28470,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2020 정승환 연말콘서트,20201216,20201220,5,5200,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,MBC <놀면 뭐하니?>팀 예능 촬영,20201027,20201030,4,0,100,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,제17회 KT&G복지재단 전국 어르신 탁구대회,20201027,20201028,2,2300,,N,내부
1,19,평화의광장,평화의광장,공공행사,제4회 대한민국 소방과학 기술 경연대회,20201027,20201028,2,500,500,N,외부
1,9,올림픽홀,올림픽홀,대중공연,P1Harmony DEBUT ALBUM SHOWCASE (가제),20201027,20201029,3,250,163,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,뮤지컬 잭더리퍼,20201116,20201228,43,48840,,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,2020 ASIA ARTIST AWARDS 레드카펫,20201124,20201125,2,102,,N,내부
1,8,K-아트홀,K-아트홀,대중공연,뮤지컬 헬로카봇5 Ontact Live,20201006,20201011,6,60,,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,신비아파트 뮤지컬 시즌4 앵콜,20201216,20201231,16,71000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,test,20210428,20210428,1,22,,,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,#2021 근대5종 월드컵 결승,20210511,20210516,6,1000,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2021 Theatre 이문세,20210511,20210515,5,3572,,N,내부
1,21,88잔디마당,88잔디마당,문화예술행사,뷰티풀 민트 라이프 2021,20210621,20210627,6,6000,7418,N,외부
1,33,88호수수변무대,88호수,문화예술행사,뷰티풀 민트 라이프 2021,20210511,20210516,6,6000,,N,외부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,내일은 미스터트롯 TOP6 전국투어 콘서트 - 서울,20210914,20210919,6,25000,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,라비던스 단독콘서트(안),20210805,20210808,4,3572,2156,N,내부
1,9,올림픽홀,올림픽홀,대중공연,라포엠(LA POEM) 첫 번째 단독 콘서트 - 서울,20210812,20210815,4,5100,4671,N,내부
1,9,올림픽홀,올림픽홀,대중공연,T1419 COMEBACK ONLINE SHOWCASE,20210822,20210823,2,200,151,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2021 에픽하이 콘서트,20211215,20211219,5,6000,4950,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,백예린 단독 콘서트 (가제),20220203,20220207,5,5400,,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,엉덩이 탐정,20200902,20200927,26,20000,0,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,나는 트로트 가수다 전국투어,20200909,20200912,4,15000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2020 Retro Dance Night,20200909,20200913,5,10000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2020 여자친구 아시아투어 서울 콘서트,20200909,20200913,5,7400,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,(test) 임창정 전국투어 콘서트,20200910,20200913,4,3500,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,2020 Stray Kids 컴백 쇼케이스 (가제),20200912,20200915,4,150,150,N,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,핸드볼보조경기장 10월 대관신청,20201005,20201031,,357,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,BTS MAP OF THE SOUL,20201005,20201012,8,4000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,BTS MAP OF THE SOUL ON:E,20201005,20201012,8,400,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,미카내한공연&SLOW LIFE SLOW LIVE 2020,20201005,20201011,7,30000,,N,내부
1,21,88잔디마당,88잔디마당,문화예술행사,SLOW LIFE SLOW LIVE 2020,20201005,20201011,7,20000,,N,외부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,미스트롯 굿바이 콘서트,20201008,20201011,4,7000,,N,내부
1,21,88잔디마당,88잔디마당,문화예술행사,플레이그린 페스티벌,20201008,20201011,4,3000,,N,외부
1,8,K-아트홀,K-아트홀,대중공연,한국컴패션 꽃서트,20201009,20201010,2,870,,N,내부
1,19,평화의광장,평화의광장,문화예술행사,제11회 대한민국나눔대축제,20201009,20201011,3,3000,,N,외부
1,9,올림픽홀,올림픽홀,대중공연,NOOB CON - SF9,20201009,20201011,3,100,100,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,제2회 개천문화국민대축제,20201026,20201027,2,12000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,청춘아레나,20201105,20201107,3,10000,,N,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,핸드볼보조경기장 11월 대관신청,20201101,20201130,19,,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2020 에일리 전국투어 콘서트 서울,20201126,20201129,4,4900,,N,내부
