,DK_SS,DK_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,JS_PERSON,end_day
7155,1,7,제3체육관,문화예술행사,20211226,37240.0,Sun
7156,1,7,제3체육관,문화예술행사,20211227,37240.0,Mon
7157,1,7,제3체육관,문화예술행사,20211228,37240.0,Tue
7158,1,7,제3체육관,문화예술행사,20211229,37240.0,Wed
7159,1,7,제3체육관,문화예술행사,20211230,37240.0,Thu
7160,1,7,제3체육관,문화예술행사,20211231,37240.0,Fri
7161,1,7,제3체육관,문화예술행사,20220101,37240.0,Sat
7162,1,7,제3체육관,문화예술행사,20220102,37240.0,Sun
7163,1,7,제3체육관,문화예술행사,20220103,37240.0,Mon
7164,1,7,제3체육관,문화예술행사,20220104,37240.0,Tue
7165,1,7,제3체육관,문화예술행사,20220105,37240.0,Wed
7166,1,7,제3체육관,문화예술행사,20220106,37240.0,Thu
7167,1,7,제3체육관,문화예술행사,20220107,37240.0,Fri
7168,1,7,제3체육관,문화예술행사,20220108,37240.0,Sat
7169,1,7,제3체육관,문화예술행사,20220109,37240.0,Sun
7170,1,7,제3체육관,문화예술행사,20220110,37240.0,Mon
7171,1,7,제3체육관,문화예술행사,20220111,37240.0,Tue
7172,1,7,제3체육관,문화예술행사,20220112,37240.0,Wed
7173,1,7,제3체육관,문화예술행사,20220113,37240.0,Thu
7174,1,7,제3체육관,문화예술행사,20220114,37240.0,Fri
7175,1,7,제3체육관,문화예술행사,20220115,37240.0,Sat
7176,1,7,제3체육관,문화예술행사,20220116,37240.0,Sun
7177,1,7,제3체육관,문화예술행사,20220117,37240.0,Mon
7178,1,7,제3체육관,문화예술행사,20220118,37240.0,Tue
7179,1,7,제3체육관,문화예술행사,20220119,37240.0,Wed
7180,1,7,제3체육관,문화예술행사,20220120,37240.0,Thu
7181,1,7,제3체육관,문화예술행사,20220121,37240.0,Fri
7182,1,7,제3체육관,문화예술행사,20220122,37240.0,Sat
7183,1,7,제3체육관,문화예술행사,20220123,37240.0,Sun
7184,1,7,제3체육관,문화예술행사,20220124,37240.0,Mon
7185,1,7,제3체육관,문화예술행사,20220125,37240.0,Tue
7186,1,7,제3체육관,문화예술행사,20220126,37240.0,Wed
7187,1,7,제3체육관,문화예술행사,20220127,37240.0,Thu
7188,1,7,제3체육관,문화예술행사,20220128,37240.0,Fri
7189,1,7,제3체육관,문화예술행사,20220129,37240.0,Sat
7190,1,7,제3체육관,문화예술행사,20220130,37240.0,Sun
7191,1,7,제3체육관,문화예술행사,20220131,37240.0,Mon
7192,1,7,제3체육관,문화예술행사,20220201,37240.0,Tue
7193,1,7,제3체육관,문화예술행사,20220202,37240.0,Wed
7194,1,7,제3체육관,문화예술행사,20220203,37240.0,Thu
7195,1,7,제3체육관,문화예술행사,20220204,37240.0,Fri
7196,1,7,제3체육관,문화예술행사,20220205,37240.0,Sat
7197,1,7,제3체육관,문화예술행사,20220206,37240.0,Sun
7198,1,7,제3체육관,문화예술행사,20220207,37240.0,Mon
7199,1,9,올림픽홀,대중공연,20220219,3000.0,Sat
7200,1,7,제3체육관,문화예술행사,20220204,24600.0,Fri
7201,1,7,제3체육관,문화예술행사,20220205,24600.0,Sat
7202,1,7,제3체육관,문화예술행사,20220206,24600.0,Sun
7203,1,7,제3체육관,문화예술행사,20220207,24600.0,Mon
7204,1,7,제3체육관,문화예술행사,20220208,24600.0,Tue
7205,1,7,제3체육관,문화예술행사,20220209,24600.0,Wed
7206,1,7,제3체육관,문화예술행사,20220210,24600.0,Thu
7207,1,7,제3체육관,문화예술행사,20220211,24600.0,Fri
7208,1,7,제3체육관,문화예술행사,20220212,24600.0,Sat
7209,1,7,제3체육관,문화예술행사,20220213,24600.0,Sun
7210,1,7,제3체육관,문화예술행사,20220214,24600.0,Mon
7211,1,7,제3체육관,문화예술행사,20220215,24600.0,Tue
7212,1,7,제3체육관,문화예술행사,20220216,24600.0,Wed
7213,1,7,제3체육관,문화예술행사,20220217,24600.0,Thu
7214,1,7,제3체육관,문화예술행사,20220218,24600.0,Fri
7215,1,7,제3체육관,문화예술행사,20220219,24600.0,Sat
7216,1,7,제3체육관,문화예술행사,20220220,24600.0,Sun
7217,1,7,제3체육관,문화예술행사,20220221,24600.0,Mon
7218,1,7,제3체육관,문화예술행사,20220222,24600.0,Tue
7219,1,7,제3체육관,문화예술행사,20220223,24600.0,Wed
7220,1,7,제3체육관,문화예술행사,20220224,24600.0,Thu
7221,1,7,제3체육관,문화예술행사,20220225,24600.0,Fri
7222,1,7,제3체육관,문화예술행사,20220226,24600.0,Sat
7223,1,7,제3체육관,문화예술행사,20220227,24600.0,Sun
7224,1,7,제3체육관,문화예술행사,20220228,24600.0,Mon
7225,1,7,제3체육관,문화예술행사,20220301,24600.0,Tue
7226,1,9,올림픽홀,문화예술행사,20220203,9000.0,Thu
7227,1,9,올림픽홀,문화예술행사,20220204,9000.0,Fri
7228,1,9,올림픽홀,문화예술행사,20220205,9000.0,Sat
7229,1,9,올림픽홀,문화예술행사,20220206,9000.0,Sun
7230,1,9,올림픽홀,대중공연,20211214,1900.0,Tue
7231,1,3,제1체육관,문화예술행사,20211226,11000.0,Sun
7232,1,3,제1체육관,문화예술행사,20211223,11600.0,Thu
7233,1,3,제1체육관,문화예술행사,20211224,11600.0,Fri
7234,1,3,제1체육관,문화예술행사,20211225,11600.0,Sat
7235,1,3,제1체육관,문화예술행사,20211226,11600.0,Sun
7236,1,7,제3체육관,문화예술행사,20220107,13700.0,Fri
7237,1,7,제3체육관,문화예술행사,20220108,13700.0,Sat
7238,1,7,제3체육관,문화예술행사,20220109,13700.0,Sun
7239,1,7,제3체육관,문화예술행사,20220110,13700.0,Mon
7240,1,7,제3체육관,문화예술행사,20220111,13700.0,Tue
7241,1,7,제3체육관,문화예술행사,20220112,13700.0,Wed
7242,1,7,제3체육관,문화예술행사,20220113,13700.0,Thu
7243,1,7,제3체육관,문화예술행사,20220114,13700.0,Fri
7244,1,7,제3체육관,문화예술행사,20220115,13700.0,Sat
7245,1,7,제3체육관,문화예술행사,20220116,13700.0,Sun
7246,1,7,제3체육관,문화예술행사,20220117,13700.0,Mon
7247,1,7,제3체육관,문화예술행사,20220118,13700.0,Tue
7248,1,7,제3체육관,문화예술행사,20220119,13700.0,Wed
7249,1,7,제3체육관,문화예술행사,20220120,13700.0,Thu
7250,1,7,제3체육관,문화예술행사,20220121,13700.0,Fri
7251,1,7,제3체육관,문화예술행사,20220122,13700.0,Sat
7252,1,7,제3체육관,문화예술행사,20220123,13700.0,Sun
7253,1,7,제3체육관,문화예술행사,20220124,13700.0,Mon
7254,1,7,제3체육관,문화예술행사,20220125,13700.0,Tue
7255,1,7,제3체육관,문화예술행사,20220126,13700.0,Wed
7256,1,7,제3체육관,문화예술행사,20220127,13700.0,Thu
7257,1,7,제3체육관,문화예술행사,20220128,13700.0,Fri
7258,1,7,제3체육관,문화예술행사,20220129,13700.0,Sat
7259,1,7,제3체육관,문화예술행사,20220130,13700.0,Sun
7260,1,9,올림픽홀,문화예술행사,20220107,2000.0,Fri
7261,1,9,올림픽홀,문화예술행사,20220108,2000.0,Sat
7262,1,7,제3체육관,nan,20220304,30000.0,Fri
7263,1,7,제3체육관,nan,20220305,30000.0,Sat
7264,1,7,제3체육관,nan,20220306,30000.0,Sun
7265,1,7,제3체육관,nan,20220307,30000.0,Mon
7266,1,7,제3체육관,nan,20220308,30000.0,Tue
7267,1,7,제3체육관,nan,20220309,30000.0,Wed
7268,1,7,제3체육관,nan,20220310,30000.0,Thu
7269,1,7,제3체육관,nan,20220311,30000.0,Fri
7270,1,7,제3체육관,nan,20220312,30000.0,Sat
7271,1,7,제3체육관,nan,20220313,30000.0,Sun
7272,1,7,제3체육관,nan,20220314,30000.0,Mon
7273,1,7,제3체육관,nan,20220315,30000.0,Tue
7274,1,7,제3체육관,nan,20220316,30000.0,Wed
7275,1,7,제3체육관,nan,20220317,30000.0,Thu
7276,1,7,제3체육관,nan,20220318,30000.0,Fri
7277,1,7,제3체육관,nan,20220319,30000.0,Sat
7278,1,7,제3체육관,nan,20220320,30000.0,Sun
7279,1,7,제3체육관,nan,20220321,30000.0,Mon
7280,1,7,제3체육관,nan,20220322,30000.0,Tue
7281,1,7,제3체육관,nan,20220323,30000.0,Wed
7282,1,7,제3체육관,nan,20220324,30000.0,Thu
7283,1,7,제3체육관,nan,20220325,30000.0,Fri
7284,1,7,제3체육관,nan,20220326,30000.0,Sat
7285,1,7,제3체육관,nan,20220327,30000.0,Sun
7286,1,7,제3체육관,nan,20220328,30000.0,Mon
7287,1,7,제3체육관,nan,20220329,30000.0,Tue
7288,1,7,제3체육관,nan,20220330,30000.0,Wed
7289,1,7,제3체육관,nan,20220331,30000.0,Thu
7290,1,7,제3체육관,nan,20220401,30000.0,Fri
7291,1,7,제3체육관,nan,20220402,30000.0,Sat
7292,1,7,제3체육관,nan,20220403,30000.0,Sun
7293,1,9,올림픽홀,문화예술행사,20220208,2000.0,Tue
7294,1,9,올림픽홀,문화예술행사,20220209,2000.0,Wed
7295,1,9,올림픽홀,문화예술행사,20220210,2000.0,Thu
7296,1,9,올림픽홀,문화예술행사,20220211,2000.0,Fri
7297,1,9,올림픽홀,문화예술행사,20220212,2000.0,Sat
7298,1,9,올림픽홀,문화예술행사,20220213,2000.0,Sun
7299,1,9,올림픽홀,문화예술행사,20220214,2000.0,Mon
7300,1,9,올림픽홀,문화예술행사,20220215,2000.0,Tue
7301,1,9,올림픽홀,문화예술행사,20220216,2000.0,Wed
7302,1,9,올림픽홀,문화예술행사,20220217,2000.0,Thu
7303,1,9,올림픽홀,문화예술행사,20220218,2000.0,Fri
7304,1,9,올림픽홀,문화예술행사,20220219,2000.0,Sat
7305,1,9,올림픽홀,문화예술행사,20220220,2000.0,Sun
7306,1,9,올림픽홀,문화예술행사,20220221,2000.0,Mon
7307,1,9,올림픽홀,문화예술행사,20220222,2000.0,Tue
7308,1,9,올림픽홀,문화예술행사,20220223,2000.0,Wed
7309,1,9,올림픽홀,문화예술행사,20220224,2000.0,Thu
7310,1,9,올림픽홀,문화예술행사,20220225,2000.0,Fri
7311,1,9,올림픽홀,문화예술행사,20220226,2000.0,Sat
7312,1,9,올림픽홀,문화예술행사,20220227,2000.0,Sun
7313,1,9,올림픽홀,문화예술행사,20220228,2000.0,Mon
7314,1,9,올림픽홀,문화예술행사,20220301,2000.0,Tue
7315,1,9,올림픽홀,문화예술행사,20220302,2000.0,Wed
7316,1,9,올림픽홀,문화예술행사,20220303,2000.0,Thu
7317,1,9,올림픽홀,문화예술행사,20220304,2000.0,Fri
7318,1,9,올림픽홀,문화예술행사,20220305,2000.0,Sat
7319,1,9,올림픽홀,문화예술행사,20220306,2000.0,Sun
7320,1,9,올림픽홀,문화예술행사,20220307,2000.0,Mon
7321,1,9,올림픽홀,문화예술행사,20220308,2000.0,Tue
7322,1,9,올림픽홀,문화예술행사,20220309,2000.0,Wed
7323,1,9,올림픽홀,문화예술행사,20220310,2000.0,Thu
7324,1,9,올림픽홀,문화예술행사,20220311,2000.0,Fri
7325,1,9,올림픽홀,문화예술행사,20220312,2000.0,Sat
7326,1,9,올림픽홀,문화예술행사,20220313,2000.0,Sun
7327,1,9,올림픽홀,문화예술행사,20220314,2000.0,Mon
7328,1,9,올림픽홀,문화예술행사,20220315,2000.0,Tue
7329,1,9,올림픽홀,문화예술행사,20220316,2000.0,Wed
7330,1,9,올림픽홀,문화예술행사,20220317,2000.0,Thu
7331,1,9,올림픽홀,문화예술행사,20220318,2000.0,Fri
7332,1,9,올림픽홀,문화예술행사,20220319,2000.0,Sat
7333,1,9,올림픽홀,문화예술행사,20220320,2000.0,Sun
7334,1,9,올림픽홀,문화예술행사,20220321,2000.0,Mon
7335,1,9,올림픽홀,문화예술행사,20220322,2000.0,Tue
7336,1,9,올림픽홀,문화예술행사,20220323,2000.0,Wed
7337,1,9,올림픽홀,문화예술행사,20220324,2000.0,Thu
7338,1,9,올림픽홀,문화예술행사,20220325,2000.0,Fri
7339,1,9,올림픽홀,문화예술행사,20220326,2000.0,Sat
7340,1,9,올림픽홀,문화예술행사,20220327,2000.0,Sun
7341,1,9,올림픽홀,문화예술행사,20220328,2000.0,Mon
7342,1,9,올림픽홀,문화예술행사,20220329,2000.0,Tue
7343,1,9,올림픽홀,문화예술행사,20220330,2000.0,Wed
7344,1,9,올림픽홀,문화예술행사,20220331,2000.0,Thu
7345,1,9,올림픽홀,문화예술행사,20220401,2000.0,Fri
7346,1,9,올림픽홀,문화예술행사,20220402,2000.0,Sat
7347,1,9,올림픽홀,문화예술행사,20220403,2000.0,Sun
7348,1,9,올림픽홀,문화예술행사,20220404,2000.0,Mon
7349,1,9,올림픽홀,문화예술행사,20220405,2000.0,Tue
7350,1,9,올림픽홀,문화예술행사,20220406,2000.0,Wed
7351,1,9,올림픽홀,문화예술행사,20220407,2000.0,Thu
7352,1,9,올림픽홀,문화예술행사,20220408,2000.0,Fri
7353,1,9,올림픽홀,문화예술행사,20220409,2000.0,Sat
7354,1,9,올림픽홀,문화예술행사,20220410,2000.0,Sun
7355,1,9,올림픽홀,문화예술행사,20220411,2000.0,Mon
7356,1,9,올림픽홀,문화예술행사,20220412,2000.0,Tue
7357,1,9,올림픽홀,문화예술행사,20220413,2000.0,Wed
7358,1,9,올림픽홀,문화예술행사,20220414,2000.0,Thu
7359,1,9,올림픽홀,문화예술행사,20220415,2000.0,Fri
7360,1,9,올림픽홀,문화예술행사,20220416,2000.0,Sat
7361,1,9,올림픽홀,문화예술행사,20220417,2000.0,Sun
7362,1,9,올림픽홀,문화예술행사,20220418,2000.0,Mon
7363,1,9,올림픽홀,문화예술행사,20220419,2000.0,Tue
7364,1,9,올림픽홀,문화예술행사,20220420,2000.0,Wed
7365,1,9,올림픽홀,문화예술행사,20220421,2000.0,Thu
7366,1,9,올림픽홀,문화예술행사,20220422,2000.0,Fri
7367,1,9,올림픽홀,문화예술행사,20220423,2000.0,Sat
7368,1,9,올림픽홀,문화예술행사,20220424,2000.0,Sun
7369,1,9,올림픽홀,문화예술행사,20220425,2000.0,Mon
7370,1,9,올림픽홀,문화예술행사,20220426,2000.0,Tue
7371,1,9,올림픽홀,문화예술행사,20220427,2000.0,Wed
7372,1,9,올림픽홀,문화예술행사,20220428,2000.0,Thu
7373,1,9,올림픽홀,문화예술행사,20220429,2000.0,Fri
7374,1,9,올림픽홀,문화예술행사,20220430,2000.0,Sat
7375,1,9,올림픽홀,문화예술행사,20220501,2000.0,Sun
7376,1,9,올림픽홀,문화예술행사,20220502,2000.0,Mon
7377,1,9,올림픽홀,문화예술행사,20220503,2000.0,Tue
7378,1,9,올림픽홀,문화예술행사,20220504,2000.0,Wed
7379,1,9,올림픽홀,문화예술행사,20220505,2000.0,Thu
7380,1,9,올림픽홀,문화예술행사,20220506,2000.0,Fri
7381,1,9,올림픽홀,문화예술행사,20220507,2000.0,Sat
7382,1,9,올림픽홀,문화예술행사,20220508,2000.0,Sun
7383,1,9,올림픽홀,문화예술행사,20220509,2000.0,Mon
7384,1,9,올림픽홀,문화예술행사,20220510,2000.0,Tue
7385,1,9,올림픽홀,문화예술행사,20220511,2000.0,Wed
7386,1,9,올림픽홀,문화예술행사,20220512,2000.0,Thu
7387,1,9,올림픽홀,문화예술행사,20220513,2000.0,Fri
7388,1,9,올림픽홀,문화예술행사,20220514,2000.0,Sat
7389,1,9,올림픽홀,문화예술행사,20220515,2000.0,Sun
7390,1,9,올림픽홀,문화예술행사,20220516,2000.0,Mon
7391,1,9,올림픽홀,문화예술행사,20220517,2000.0,Tue
7392,1,9,올림픽홀,문화예술행사,20220518,2000.0,Wed
7393,1,9,올림픽홀,문화예술행사,20220519,2000.0,Thu
7394,1,9,올림픽홀,문화예술행사,20220520,2000.0,Fri
7395,1,9,올림픽홀,문화예술행사,20220521,2000.0,Sat
7396,1,9,올림픽홀,문화예술행사,20220522,2000.0,Sun
7397,1,9,올림픽홀,문화예술행사,20220211,3000.0,Fri
7398,1,9,올림픽홀,문화예술행사,20220212,3000.0,Sat
7399,1,19,평화의광장,공공행사,20220417,10000.0,Sun
7400,1,5,핸드볼경기장,문화예술행사,20220320,6000.0,Sun
7401,1,9,올림픽홀,문화예술행사,20220403,1800.0,Sun
7402,1,7,제3체육관,문화예술행사,20220416,24627.0,Sat
7403,1,7,제3체육관,문화예술행사,20220417,24627.0,Sun
7404,1,7,제3체육관,문화예술행사,20220418,24627.0,Mon
7405,1,7,제3체육관,문화예술행사,20220419,24627.0,Tue
7406,1,7,제3체육관,문화예술행사,20220420,24627.0,Wed
7407,1,7,제3체육관,문화예술행사,20220421,24627.0,Thu
7408,1,7,제3체육관,문화예술행사,20220422,24627.0,Fri
7409,1,7,제3체육관,문화예술행사,20220423,24627.0,Sat
7410,1,7,제3체육관,문화예술행사,20220424,24627.0,Sun
7411,1,7,제3체육관,문화예술행사,20220425,24627.0,Mon
7412,1,7,제3체육관,문화예술행사,20220426,24627.0,Tue
7413,1,7,제3체육관,문화예술행사,20220427,24627.0,Wed
7414,1,7,제3체육관,문화예술행사,20220428,24627.0,Thu
7415,1,7,제3체육관,문화예술행사,20220429,24627.0,Fri
7416,1,7,제3체육관,문화예술행사,20220430,24627.0,Sat
7417,1,7,제3체육관,문화예술행사,20220501,24627.0,Sun
7418,1,7,제3체육관,문화예술행사,20220502,24627.0,Mon
7419,1,7,제3체육관,문화예술행사,20220503,24627.0,Tue
7420,1,7,제3체육관,문화예술행사,20220504,24627.0,Wed
7421,1,7,제3체육관,문화예술행사,20220505,24627.0,Thu
7422,1,7,제3체육관,문화예술행사,20220506,24627.0,Fri
7423,1,7,제3체육관,문화예술행사,20220507,24627.0,Sat
7424,1,7,제3체육관,문화예술행사,20220508,24627.0,Sun
7425,1,7,제3체육관,문화예술행사,20220509,24627.0,Mon
7426,1,7,제3체육관,문화예술행사,20220510,24627.0,Tue
7427,1,7,제3체육관,문화예술행사,20220511,24627.0,Wed
7428,1,7,제3체육관,문화예술행사,20220512,24627.0,Thu
7429,1,7,제3체육관,문화예술행사,20220513,24627.0,Fri
7430,1,7,제3체육관,문화예술행사,20220514,24627.0,Sat
7431,1,7,제3체육관,문화예술행사,20220515,24627.0,Sun
7432,1,7,제3체육관,문화예술행사,20220516,24627.0,Mon
7433,1,7,제3체육관,문화예술행사,20220517,24627.0,Tue
7434,1,7,제3체육관,문화예술행사,20220518,24627.0,Wed
7435,1,7,제3체육관,문화예술행사,20220519,24627.0,Thu
7436,1,7,제3체육관,문화예술행사,20220520,24627.0,Fri
7437,1,7,제3체육관,문화예술행사,20220521,24627.0,Sat
7438,1,7,제3체육관,문화예술행사,20220522,24627.0,Sun
7439,1,7,제3체육관,문화예술행사,20220523,24627.0,Mon
7440,1,9,올림픽홀,문화예술행사,20220506,5400.0,Fri
7441,1,9,올림픽홀,문화예술행사,20220507,5400.0,Sat
7442,1,9,올림픽홀,문화예술행사,20220508,5400.0,Sun
7443,1,9,올림픽홀,문화예술행사,20220521,3572.0,Sat
7444,1,33,88호수,문화예술행사,20220528,15000.0,Sat
7445,1,33,88호수,문화예술행사,20220529,15000.0,Sun
7446,1,23,한얼광장,문화예술행사,20220528,30000.0,Sat
7447,1,23,한얼광장,문화예술행사,20220529,30000.0,Sun
7448,1,33,88호수,문화예술행사,20220528,30000.0,Sat
7449,1,33,88호수,문화예술행사,20220529,30000.0,Sun
7450,1,21,88잔디마당,문화예술행사,20220528,30000.0,Sat
7451,1,21,88잔디마당,문화예술행사,20220529,30000.0,Sun
7452,1,9,올림픽홀,문화예술행사,20220507,10716.0,Sat
7453,1,9,올림픽홀,문화예술행사,20220508,10716.0,Sun
7454,1,7,제3체육관,nan,20220526,32.0,Thu
7455,1,7,제3체육관,nan,20220527,32.0,Fri
7456,1,7,제3체육관,nan,20220528,32.0,Sat
7457,1,7,제3체육관,nan,20220529,32.0,Sun
7458,1,7,제3체육관,nan,20220530,32.0,Mon
7459,1,7,제3체육관,nan,20220531,32.0,Tue
7460,1,7,제3체육관,nan,20220601,32.0,Wed
7461,1,7,제3체육관,nan,20220602,32.0,Thu
7462,1,7,제3체육관,nan,20220603,32.0,Fri
7463,1,7,제3체육관,nan,20220604,32.0,Sat
7464,1,7,제3체육관,nan,20220605,32.0,Sun
7465,1,7,제3체육관,nan,20220606,32.0,Mon
7466,1,7,제3체육관,nan,20220607,32.0,Tue
7467,1,7,제3체육관,nan,20220608,32.0,Wed
7468,1,7,제3체육관,nan,20220609,32.0,Thu
7469,1,7,제3체육관,nan,20220610,32.0,Fri
7470,1,7,제3체육관,nan,20220611,32.0,Sat
7471,1,7,제3체육관,nan,20220612,32.0,Sun
7472,1,7,제3체육관,nan,20220613,32.0,Mon
7473,1,7,제3체육관,nan,20220614,32.0,Tue
7474,1,7,제3체육관,nan,20220615,32.0,Wed
7475,1,7,제3체육관,nan,20220616,32.0,Thu
